Date & Time,Loads [kW],Solar [kW],MEF [kgCO2/kWh]
4/9/2023 5:34,0.976166667,0.0461,0.346714163017502
4/9/2023 5:35,0.9754,0.046233333,0.346714163017502
4/9/2023 5:36,0.966416667,0.046183333,0.353578643615919
4/9/2023 5:37,0.966683333,0.046166667,0.360443124214336
4/9/2023 5:38,0.847616667,0.042816667,0.36730760481275304
4/9/2023 5:39,0.8239,0.041783333,0.37417208541117003
4/9/2023 5:40,0.8236,0.0421,0.381036566009587
4/9/2023 5:41,0.826766667,0.042083333,0.3792326775427886
4/9/2023 5:42,0.83705,0.042,0.3774287890759902
4/9/2023 5:43,0.836683333,0.042033333,0.3756249006091918
4/9/2023 5:44,0.834683333,0.042033333,0.3738210121423934
4/9/2023 5:45,0.837383333,0.04205,0.372017123675595
4/9/2023 5:46,0.843533333,0.04205,0.3748624223315052
4/9/2023 5:47,0.841216667,0.041866667,0.3777077209874154
4/9/2023 5:48,0.8424,0.04185,0.38055301964332555
4/9/2023 5:49,0.832566667,0.042083333,0.38339831829923576
4/9/2023 5:50,0.829416667,0.041966667,0.386243616955146
4/9/2023 5:51,0.824266667,0.042,0.3865947268997524
4/9/2023 5:52,0.82875,0.0421,0.3869458368443588
4/9/2023 5:53,0.91075,0.044216667,0.3872969467889652
4/9/2023 5:54,0.982783333,0.046183333,0.3876480567335716
4/9/2023 5:55,0.9769,0.04605,0.387999166678178
4/9/2023 5:56,0.982633333,0.046066667,0.3897796315149672
4/9/2023 5:57,0.985533333,0.04595,0.3915600963517564
4/9/2023 5:58,0.978066667,0.0462,0.3933405611885456
4/9/2023 5:59,0.979116667,0.046,0.39512102602533483
4/9/2023 6:00,0.978383333,0.04615,0.396901490862124
4/9/2023 6:01,0.975033333,0.04605,0.396901490862124
4/9/2023 6:02,0.8353,0.041966667,0.396901490862124
4/9/2023 6:03,0.83635,0.042033333,0.396901490862124
4/9/2023 6:04,0.846,0.041866667,0.396901490862124
4/9/2023 6:05,0.853383333,0.041933333,0.396901490862124
4/9/2023 6:06,0.861233333,0.0415,0.396901490862124
4/9/2023 6:07,0.858683333,0.041833333,0.396901490862124
4/9/2023 6:08,0.856383333,0.04175,0.396901490862124
4/9/2023 6:09,0.847516667,0.041683333,0.396901490862124
4/9/2023 6:10,0.854883333,0.0417,0.396901490862124
4/9/2023 6:11,0.851916667,0.041716667,0.3966937711870262
4/9/2023 6:12,0.842866667,0.041533333,0.3964860515119284
4/9/2023 6:13,0.842466667,0.041433333,0.3962783318368306
4/9/2023 6:14,0.848583333,0.04145,0.3960706121617328
4/9/2023 6:15,0.84835,0.041416667,0.395862892486635
4/9/2023 6:16,0.847583333,0.041583333,0.395862892486635
4/9/2023 6:17,0.9076,0.043066667,0.395862892486635
4/9/2023 6:18,0.998333333,0.045633333,0.395862892486635
4/9/2023 6:19,0.993283333,0.04545,0.395862892486635
4/9/2023 6:20,0.996383333,0.045483333,0.395862892486635
4/9/2023 6:21,0.999733333,0.04555,0.3958790543023304
4/9/2023 6:22,0.997016667,0.04555,0.3958952161180258
4/9/2023 6:23,0.988433333,0.045483333,0.39591137793372116
4/9/2023 6:24,0.998083333,0.045433333,0.3959275397494166
4/9/2023 6:25,0.999883333,0.045483333,0.395943701565112
4/9/2023 6:26,0.86245,0.0416,0.4015928918650112
4/9/2023 6:27,0.863883333,0.04145,0.40724208216491037
4/9/2023 6:28,0.865816667,0.041333333,0.4128912724648096
4/9/2023 6:29,0.86335,0.041666667,0.4185404627647088
4/9/2023 6:30,0.861483333,0.041416667,0.424189653064608
4/9/2023 6:31,0.867533333,0.041383333,0.4228545672804634
4/9/2023 6:32,0.861466667,0.0414,0.4215194814963188
4/9/2023 6:33,0.865933333,0.041483333,0.4201843957121742
4/9/2023 6:34,0.858,0.0415,0.4188493099280296
4/9/2023 6:35,0.8559,0.041616667,0.417514224143885
4/9/2023 6:36,0.854583333,0.041533333,0.412922287991601
4/9/2023 6:37,0.859433333,0.04155,0.408330351839317
4/9/2023 6:38,0.867733333,0.04155,0.403738415687033
4/9/2023 6:39,0.869666667,0.041483333,0.39914647953474897
4/9/2023 6:40,0.873216667,0.041566667,0.394554543382465
4/9/2023 6:41,0.870983333,0.041516667,0.39499537463220596
4/9/2023 6:42,1.017066667,0.0456,0.395436205881947
4/9/2023 6:43,1.015016667,0.045733333,0.395877037131688
4/9/2023 6:44,1.003516667,0.045816667,0.396317868381429
4/9/2023 6:45,1.0122,0.0455,0.39675869963117
4/9/2023 6:46,1.01625,0.0457,0.3967905831526022
4/9/2023 6:47,1.030466667,0.0453,0.39682246667403437
4/9/2023 6:48,1.031316667,0.0453,0.3968543501954666
4/9/2023 6:49,1.0325,0.045283333,0.3968862337168988
4/9/2023 6:50,0.953716667,0.042866667,0.396918117238331
4/9/2023 6:51,0.894866667,0.040966667,0.4019432316171902
4/9/2023 6:52,0.88275,0.041383333,0.4069683459960494
4/9/2023 6:53,0.88285,0.04135,0.4119934603749086
4/9/2023 6:54,0.876866667,0.041533333,0.4170185747537678
4/9/2023 6:55,0.875,0.042083333,0.422043689132627
4/9/2023 6:56,0.9637,0.040916667,0.4218882325150916
4/9/2023 6:57,1.109383333,0.039116667,0.4217327758975562
4/9/2023 6:58,1.1275,0.040966667,0.42157731928002085
4/9/2023 6:59,1.121983333,0.043966667,0.42142186266248544
4/9/2023 7:00,1.280883333,0.042933333,0.42126640604495
4/9/2023 7:01,1.122966667,0.05075,0.419266204086143
4/9/2023 7:02,1.152583333,0.0541,0.417266002127336
4/9/2023 7:03,1.1439,0.056183333,0.41526580016852904
4/9/2023 7:04,1.22625,0.0615,0.41326559820972203
4/9/2023 7:05,1.259166667,0.067583333,0.411265396250915
4/9/2023 7:06,1.261116667,0.075733333,0.4100658276581342
4/9/2023 7:07,1.1935,0.087766667,0.4088662590653534
4/9/2023 7:08,1.070583333,0.09715,0.4076666904725726
4/9/2023 7:09,1.070716667,0.09945,0.4064671218797918
4/9/2023 7:10,1.062233333,0.103866667,0.405267553287011
4/9/2023 7:11,1.056433333,0.109566667,0.40082611028995335
4/9/2023 7:12,1.48095,0.125566667,0.3963846672928958
4/9/2023 7:13,1.50995,0.131716667,0.39194322429583817
4/9/2023 7:14,1.49415,0.138316667,0.3875017812987806
4/9/2023 7:15,1.486783333,0.14355,0.383060338301723
4/9/2023 7:16,1.291366667,0.1513,0.3737656438645692
4/9/2023 7:17,1.102483333,0.159283333,0.36447094942741537
4/9/2023 7:18,1.07915,0.167666667,0.3551762549902616
4/9/2023 7:19,0.937816667,0.169866667,0.3458815605531078
4/9/2023 7:20,0.494633333,0.164833333,0.336586866115954
4/9/2023 7:21,0.4883,0.171933333,0.315263245223854
4/9/2023 7:22,0.4971,0.181766667,0.293939624331754
4/9/2023 7:23,0.778166667,0.2038,0.272616003439654
4/9/2023 7:24,0.628583333,0.202016667,0.251292382547554
4/9/2023 7:25,0.763983333,0.220766667,0.229968761655454
4/9/2023 7:26,0.5351,0.219616667,0.2326114630271716
